action count
chakram_player_throw 78
k_agl_front_kick 2
k_agl_jump_front 1
k_agl_jump_front_heavy 38
k_agl_kick_1 6
k_agl_kick_2 3
k_agl_kick_3 3
k_agl_low_1 19
k_agl_low_2 12
k_agl_spinning_kick 3
lying_kick_face_back 10
lying_kick_face_front 29
lying_kick_spine_back 9
lying_kick_spine_front 21
shadow_staff 17
shadow_staff_continue_mirror_special 5
shadow_staff_continue_special 26
shadow_staff_special 26
staff_backward_special 20
staff_forward_special 69
staff_heavy_slash 35
staff_low_slash_1 48
staff_low_slash_2 40
staff_slash_1 82
staff_slash_2 58
staff_slash_3 33
staff_spinning_slash_1 56
staff_spinning_slash_2 39
staff_super_1_slash_1 114
staff_super_1_slash_2 89
staff_upper_slash_1 10
staff_upper_slash_2 4
