action count
chakram_player_throw 27
k_agl_jump_front_heavy 10
k_agl_kick_1 8
k_agl_kick_2 4
k_agl_kick_3 4
lying_kick_face_back 2
lying_kick_face_front 7
lying_kick_spine_back 2
lying_kick_spine_front 8
shadow_staff 7
shadow_staff_continue_special 11
shadow_staff_special 5
staff_backward_special 16
staff_forward_special 29
staff_heavy_slash 13
staff_low_slash_1 8
staff_low_slash_2 6
staff_slash_1 42
staff_slash_2 29
staff_slash_3 21
staff_spinning_slash_1 13
staff_spinning_slash_2 6
staff_super_1_slash_1 32
staff_super_1_slash_2 19
staff_upper_slash_1 9
staff_upper_slash_2 5
