action count
bulwark_shadow_chain_active 423
bulwark_shadow_chain_miss 761
k_str_front_kick 59
k_str_jump_front 229
k_str_jump_front_heavy 520
k_str_jump_up_heavy 40
k_str_kick 313
k_str_low 202
k_str_spinning_kick 185
lying_kick_face_back 21
lying_kick_face_front 279
lying_kick_spine_back 66
lying_kick_spine_front 431
shadow_shield_knobstick_slash_1 409
shield_knobstick_heavy_slash 965
shield_knobstick_low_slash 1011
shield_knobstick_low_slash_active 253
shield_knobstick_slash_1 2648
shield_knobstick_slash_2 1551
shield_knobstick_slash_3 1423
shield_knobstick_spinning_slash 1449
shield_knobstick_super_3_slash_1 1947
shield_knobstick_super_3_slash_2 1189
shield_knobstick_upper_slash 344
strong_blaster_player_shoot 664
