action count
giant_sword_heavy_slash 459
giant_sword_heavy_slash_glitch 346
giant_sword_low_slash 42
giant_sword_low_slash_glitch 28
giant_sword_slash_1 125
giant_sword_slash_1_glitch 70
giant_sword_slash_2 57
giant_sword_slash_2_glitch 48
giant_sword_spinning_slash 122
giant_sword_spinning_slash_glitch 91
giant_sword_super_5_slash_1 415
giant_sword_super_5_slash_1_glitch 212
giant_sword_super_5_slash_2 231
giant_sword_super_5_slash_2_glitch 116
giant_sword_super_5_slash_3 84
giant_sword_super_5_slash_3_glitch 52
giant_sword_upper_slash 77
giant_sword_upper_slash_glitch 44
k_str_front_kick 12
k_str_jump_front_heavy 133
k_str_jump_up_heavy 21
k_str_kick 156
k_str_low 24
k_str_spinning_kick 25
lying_kick_face_back 9
lying_kick_face_front 33
lying_kick_spine_back 7
lying_kick_spine_front 22
pilum_player_throw 351
shadow_giant_sword_slash_1 148
shadow_ranged_strong_pilum 131
