action count
chakram_player_throw 8
k_agl_kick_1 1
k_agl_kick_2 1
k_agl_low_1 2
k_agl_spinning_kick 9
lying_kick_face_back 5
lying_kick_face_front 12
shadow_staff 4
shadow_staff_continue_special 5
shadow_staff_special 2
staff_backward_special 10
staff_forward_special 9
staff_heavy_slash 7
staff_low_slash_1 9
staff_low_slash_2 8
staff_slash_1 15
staff_slash_2 9
staff_slash_3 8
staff_spinning_slash_1 10
staff_spinning_slash_2 5
staff_super_1_slash_1 9
staff_super_1_slash_2 6
staff_upper_slash_1 4
