action count
k_prc_front_kick 1
k_prc_jump_front 27
k_prc_jump_front_heavy 89
k_prc_jump_up 4
k_prc_kick_1 37
k_prc_kick_2 13
k_prc_low 8
k_prc_spinning_kick 9
kibo_katana_heavy_slash 58
kibo_katana_low_slash 46
kibo_katana_spinning_slash 109
kibo_katana_super_1_slash_1 254
kibo_katana_super_1_slash_2 180
kibo_katana_super_1_slash_3 150
kibo_katana_upper_slash 9
kibo_shadow_ability_active 31
kibo_shadow_ability_miss 92
lying_kick_face_back 4
lying_kick_face_front 9
lying_kick_spine_back 5
lying_kick_spine_front 30
shadow_katana_slash_1_active 23
shadow_katana_slash_1_miss 28
shadow_katana_slash_1_start 37
shuriken_player_throw 180
