action count
k_str_front_kick 22
k_str_jump_front 165
k_str_jump_front_heavy 357
k_str_jump_up 5
k_str_kick 105
k_str_low 93
k_str_spinning_kick 52
lying_kick_face_back 5
lying_kick_face_front 55
lying_kick_spine_back 16
lying_kick_spine_front 50
paladinessa_fly 649
paladinessa_fly_left 353
paladinessa_fly_left_active 313
pistol_player_shoot 575
sword_lonely_heavy_slash 870
sword_lonely_low_slash 322
sword_lonely_slash_1 908
sword_lonely_slash_2 594
sword_lonely_spinning_slash 475
sword_lonely_super_1_slash_1 1504
sword_lonely_super_1_slash_2 930
sword_lonely_upper_slash 57
