action count
k_prc_front_kick 1
k_prc_jump_front_heavy 8
k_prc_jump_up_heavy 2
k_prc_kick_1 1
k_prc_kick_2 1
k_prc_low 1
lying_kick_face_back 1
lying_kick_face_front 4
lynx_claws_heavy_slash_long 3
lynx_claws_low_slash_1_long 8
lynx_claws_low_slash_2_long 3
lynx_claws_slash_1_long 12
lynx_claws_slash_2_long 4
lynx_claws_spinning_slash 6
lynx_claws_spinning_slash_long 1
lynx_claws_super_slash_1 35
lynx_claws_super_slash_1_long 9
lynx_claws_super_slash_2 25
lynx_claws_super_slash_2_long 8
lynx_claws_super_slash_active 10
lynx_claws_super_slash_active_long 3
lynx_claws_upper_slash_long 1
lynx_shadow_claws_slash_1 14
lynx_shadow_claws_slash_1_active 9
