action count
k_prc_front_kick 2
k_prc_jump_front_heavy 13
k_prc_kick_1 7
k_prc_kick_2 4
k_prc_low 6
k_prc_spinning_kick 6
lying_kick_face_front 14
lying_kick_spine_back 3
lying_kick_spine_front 6
lynx_claws_heavy_slash_long 7
lynx_claws_low_slash_1_long 15
lynx_claws_low_slash_2_long 7
lynx_claws_slash_1_long 15
lynx_claws_slash_2_long 8
lynx_claws_spinning_slash 9
lynx_claws_spinning_slash_long 9
lynx_claws_super_slash_1 49
lynx_claws_super_slash_1_long 11
lynx_claws_super_slash_2 31
lynx_claws_super_slash_2_long 8
lynx_claws_super_slash_active 10
lynx_claws_super_slash_active_long 4
lynx_shadow_claws_slash_1 16
lynx_shadow_claws_slash_1_active 12
