action count
chakram_player_throw 34
k_agl_jump_front 3
k_agl_jump_front_heavy 8
k_agl_kick_1 3
k_agl_kick_2 2
k_agl_kick_3 2
k_agl_low_1 8
k_agl_low_2 8
k_agl_spinning_kick 1
lying_kick_face_back 2
lying_kick_face_front 2
lying_kick_spine_front 3
shadow_staff 10
shadow_staff_continue_mirror_special 2
shadow_staff_continue_special 14
shadow_staff_special 2
staff_backward_special 8
staff_forward_special 17
staff_heavy_slash 6
staff_low_slash_1 11
staff_low_slash_2 8
staff_slash_1 38
staff_slash_2 25
staff_slash_3 20
staff_spinning_slash_1 20
staff_spinning_slash_2 14
staff_super_1_slash_1 48
staff_super_1_slash_2 29
staff_upper_slash_1 11
staff_upper_slash_2 7
