action count
dual_kama_heavy_slash 100
dual_kama_low_slash 34
dual_kama_slash_1 129
dual_kama_slash_2 82
dual_kama_spinning_slash 86
dual_kama_super_1_active 49
dual_kama_super_1_slash_1 209
dual_kama_super_1_slash_2 123
dual_kama_upper_slash 13
fireguard_flame_spit 144
fireguard_shadow_fly_attack 20
fireguard_shadow_fly_miss 23
fireguard_shadow_fly_miss_mirror 23
fireguard_shadow_fly_miss_turn_back 13
fireguard_shadow_fly_start 48
k_prc_front_kick 15
k_prc_jump_front 124
k_prc_jump_front_heavy 112
k_prc_jump_up 1
k_prc_kick_1 22
k_prc_kick_2 11
k_prc_low 16
k_prc_spinning_kick 11
lying_kick_face_back 11
lying_kick_face_front 34
lying_kick_spine_back 6
lying_kick_spine_front 12
shadow_dual_kama_slash_1_active_end 33
shadow_dual_kama_slash_1_active_start 33
shadow_dual_kama_slash_1_miss 56
shadow_fireguard_dodge 20
shadow_ranged_precise_folding_shuriken 15
