action count
hong_joo_long_bomb_throw 2
hong_joo_rage_ability 13
hong_joo_rage_ability_talent 5
hong_joo_short_bomb_throw 12
k_agl_jump_front_heavy 7
k_agl_kick_1 7
k_agl_kick_2 2
k_agl_kick_3 2
lying_kick_face_front 1
lying_kick_spine_back 3
triple_staff_heavy_slash 12
triple_staff_low_slash_1 4
triple_staff_low_slash_2 4
triple_staff_slash_1 19
triple_staff_slash_2 15
triple_staff_slash_3 15
triple_staff_slash_4 15
triple_staff_spinning_slash_1 13
triple_staff_spinning_slash_2 10
triple_staff_super_3_slash_1 12
triple_staff_super_3_slash_2 8
triple_staff_super_3_slash_3 5
