action count
k_str_front_kick 10
k_str_jump_front 47
k_str_jump_front_heavy 310
k_str_jump_up 1
k_str_kick 51
k_str_low 50
k_str_spinning_kick 36
lying_kick_face_back 21
lying_kick_face_front 37
lying_kick_spine_back 69
lying_kick_spine_front 30
paladinessa_fly 330
paladinessa_fly_left 284
paladinessa_fly_left_active 245
pistol_player_shoot 406
sword_lonely_heavy_slash 481
sword_lonely_low_slash 158
sword_lonely_slash_1 659
sword_lonely_slash_2 415
sword_lonely_spinning_slash 378
sword_lonely_super_1_slash_1 785
sword_lonely_super_1_slash_2 534
sword_lonely_upper_slash 62
