action count
dual_hammers_heavy_slash 48
dual_hammers_low_slash_1 8
dual_hammers_low_slash_2 3
dual_hammers_slash_1 22
dual_hammers_slash_2 7
dual_hammers_slash_3 6
dual_hammers_spinning_slash 50
dual_hammers_super_1_slash_1 63
dual_hammers_super_1_slash_2 45
dual_hammers_upper_slash_1 20
dual_hammers_upper_slash_2 5
k_str_front_kick 1
k_str_jump_front 4
k_str_jump_front_heavy 28
k_str_kick 2
k_str_low 1
k_str_spinning_kick 2
knives_player_throw 5
lying_kick_face_front 5
lying_kick_spine_back 5
lying_kick_spine_front 2
sarge_super_ranged 13
sarge_super_spinning 5
