action count
arbalest_player_shoot 192
dual_swords_heavy_slash 269
dual_swords_low_slash_1 182
dual_swords_low_slash_2 127
dual_swords_slash_1 392
dual_swords_slash_2 236
dual_swords_slash_3 201
dual_swords_spinning_slash 223
dual_swords_super_5_active 89
dual_swords_super_5_slash_1 613
dual_swords_super_5_slash_2 355
dual_swords_upper_slash 31
k_str_jump_front_heavy 205
k_str_jump_up 7
k_str_kick 71
k_str_low 54
k_str_spinning_kick 31
k_str_super_3_kick_1 22
k_str_super_3_kick_2 3
liquidator_pistol_finish 5
liquidator_pistol_shoot 10
liquidator_pistol_shot 24
lying_kick_face_back 3
lying_kick_face_front 20
lying_kick_spine_back 3
lying_kick_spine_front 27
shadow_dual_swords_hit 80
shadow_dual_swords_miss 153
shadow_ranged_strong_arbalest 55
shadow_ranged_strong_pistol 1
shadow_thud 57
