action count
k_str_front_kick 8
k_str_jump_front 24
k_str_jump_front_heavy 108
k_str_jump_up 2
k_str_kick 23
k_str_low 23
k_str_spinning_kick 10
lying_kick_face_back 8
lying_kick_face_front 39
lying_kick_spine_back 13
lying_kick_spine_front 48
paladinessa_fly 162
paladinessa_fly_left 129
paladinessa_fly_left_active 114
pistol_player_shoot 181
sword_lonely_heavy_slash 234
sword_lonely_low_slash 96
sword_lonely_slash_1 317
sword_lonely_slash_2 186
sword_lonely_spinning_slash 202
sword_lonely_super_1_slash_1 505
sword_lonely_super_1_slash_2 299
sword_lonely_upper_slash 21
