action count
k_prc_front_kick 2
k_prc_jump_front_heavy 34
k_prc_kick_1 16
k_prc_kick_2 8
k_prc_low 7
k_prc_spinning_kick 2
lying_kick_face_back 13
lying_kick_face_front 11
lying_kick_spine_front 6
lynx_claws_heavy_slash_long 4
lynx_claws_low_slash_1_long 19
lynx_claws_low_slash_2_long 7
lynx_claws_slash_1_long 16
lynx_claws_slash_2_long 11
lynx_claws_spinning_slash 9
lynx_claws_spinning_slash_long 5
lynx_claws_super_slash_1 71
lynx_claws_super_slash_1_long 17
lynx_claws_super_slash_2 45
lynx_claws_super_slash_2_long 10
lynx_claws_super_slash_active 28
lynx_claws_super_slash_active_long 4
lynx_claws_upper_slash_long 6
lynx_shadow_claws_slash_1 22
lynx_shadow_claws_slash_1_active 16
