action count
k_prc_front_kick 4
k_prc_jump_front_heavy 53
k_prc_jump_up_heavy 4
k_prc_kick_1 47
k_prc_kick_2 15
k_prc_low 6
k_prc_spinning_kick 3
kunai_midnight_player_throw 78
lying_kick_face_front 4
lying_kick_spine_back 5
sai_heavy_slash 135
sai_low_slash 77
sai_slash_1 153
sai_slash_2 118
sai_spinning_slash 114
sai_super_slash_1 338
sai_super_slash_2 62
sai_upper_slash 22
shadow_sai_slash_1_active 25
shadow_sai_slash_1_miss 75
