action count
bulwark_shadow_chain_active 129
bulwark_shadow_chain_miss 430
k_str_front_kick 24
k_str_jump_front 115
k_str_jump_front_heavy 527
k_str_jump_up_heavy 24
k_str_kick 83
k_str_low 62
k_str_spinning_kick 40
lying_kick_face_back 32
lying_kick_face_front 162
lying_kick_spine_back 21
lying_kick_spine_front 171
shadow_shield_knobstick_slash_1 242
shield_knobstick_heavy_slash 500
shield_knobstick_low_slash 277
shield_knobstick_low_slash_active 80
shield_knobstick_slash_1 1189
shield_knobstick_slash_2 848
shield_knobstick_slash_3 789
shield_knobstick_spinning_slash 401
shield_knobstick_super_3_slash_1 1123
shield_knobstick_super_3_slash_2 856
shield_knobstick_upper_slash 110
strong_blaster_player_shoot 568
