action count
giant_sword_heavy_slash 342
giant_sword_heavy_slash_glitch 309
giant_sword_low_slash 29
giant_sword_low_slash_glitch 16
giant_sword_slash_1 112
giant_sword_slash_1_glitch 92
giant_sword_slash_2 58
giant_sword_slash_2_glitch 49
giant_sword_spinning_slash 122
giant_sword_spinning_slash_glitch 106
giant_sword_super_5_slash_1 286
giant_sword_super_5_slash_1_glitch 248
giant_sword_super_5_slash_2 190
giant_sword_super_5_slash_2_glitch 158
giant_sword_super_5_slash_3 53
giant_sword_super_5_slash_3_glitch 34
giant_sword_upper_slash 75
giant_sword_upper_slash_glitch 44
k_str_front_kick 9
k_str_jump_front_heavy 141
k_str_jump_up_heavy 18
k_str_kick 111
k_str_low 34
k_str_spinning_kick 67
lying_kick_face_back 5
lying_kick_face_front 45
lying_kick_spine_back 7
lying_kick_spine_front 33
pilum_player_throw 279
shadow_giant_sword_slash_1 116
shadow_ranged_strong_pilum 113
