action count
k_prc_front_kick 1
k_prc_jump_front_heavy 14
k_prc_kick_1 9
k_prc_kick_2 6
k_prc_spinning_kick 3
lying_kick_face_back 1
lying_kick_face_front 7
lying_kick_spine_back 2
lying_kick_spine_front 2
lynx_claws_heavy_slash_long 1
lynx_claws_low_slash_1_long 1
lynx_claws_slash_1_long 5
lynx_claws_slash_2_long 4
lynx_claws_spinning_slash 9
lynx_claws_spinning_slash_long 1
lynx_claws_super_slash_1 44
lynx_claws_super_slash_1_long 1
lynx_claws_super_slash_2 28
lynx_claws_super_slash_active 10
lynx_shadow_claws_slash_1 5
lynx_shadow_claws_slash_1_active 4
