action count
k_prc_jump_front_heavy 22
k_prc_kick_1 5
k_prc_kick_2 1
k_prc_low 3
lying_kick_face_back 4
lying_kick_face_front 1
lying_kick_spine_front 6
lynx_claws_heavy_slash_long 4
lynx_claws_slash_1_long 4
lynx_claws_slash_2_long 3
lynx_claws_spinning_slash 9
lynx_claws_spinning_slash_long 1
lynx_claws_super_slash_1 27
lynx_claws_super_slash_1_long 9
lynx_claws_super_slash_2 25
lynx_claws_super_slash_2_long 7
lynx_claws_super_slash_active 14
lynx_claws_super_slash_active_long 6
lynx_shadow_claws_slash_1 9
lynx_shadow_claws_slash_1_active 3
