action count
giant_sword_heavy_slash 191
giant_sword_heavy_slash_glitch 204
giant_sword_low_slash 18
giant_sword_low_slash_glitch 19
giant_sword_slash_1 38
giant_sword_slash_1_glitch 34
giant_sword_slash_2 28
giant_sword_slash_2_glitch 24
giant_sword_spinning_slash 50
giant_sword_spinning_slash_glitch 61
giant_sword_super_5_slash_1 176
giant_sword_super_5_slash_1_glitch 106
giant_sword_super_5_slash_2 115
giant_sword_super_5_slash_2_glitch 71
giant_sword_super_5_slash_3 49
giant_sword_super_5_slash_3_glitch 25
giant_sword_upper_slash 15
giant_sword_upper_slash_glitch 15
k_str_front_kick 6
k_str_jump_front_heavy 95
k_str_jump_up_heavy 3
k_str_kick 39
k_str_low 3
k_str_spinning_kick 5
lying_kick_face_back 20
lying_kick_face_front 36
lying_kick_spine_back 8
lying_kick_spine_front 30
pilum_player_throw 210
shadow_giant_sword_slash_1 82
shadow_ranged_strong_pilum 71
