action count
k_str_front_kick 6
k_str_jump_front 3
k_str_jump_front_heavy 51
k_str_jump_up 6
k_str_kick 11
k_str_low 7
k_str_spinning_kick 9
lying_kick_face_front 23
lying_kick_spine_back 3
lying_kick_spine_front 21
paladinessa_fly 94
paladinessa_fly_left 50
paladinessa_fly_left_active 44
pistol_player_shoot 76
sword_lonely_heavy_slash 127
sword_lonely_low_slash 26
sword_lonely_slash_1 132
sword_lonely_slash_2 96
sword_lonely_spinning_slash 93
sword_lonely_super_1_slash_1 258
sword_lonely_super_1_slash_2 167
sword_lonely_upper_slash 2
