action count
bulwark_shadow_chain_active 314
bulwark_shadow_chain_miss 634
k_str_front_kick 47
k_str_jump_front 177
k_str_jump_front_heavy 625
k_str_jump_up_heavy 32
k_str_kick 152
k_str_low 144
k_str_spinning_kick 92
lying_kick_face_back 15
lying_kick_face_front 109
lying_kick_spine_back 125
lying_kick_spine_front 127
shadow_shield_knobstick_slash_1 414
shield_knobstick_heavy_slash 1094
shield_knobstick_low_slash 991
shield_knobstick_low_slash_active 282
shield_knobstick_slash_1 2401
shield_knobstick_slash_2 1602
shield_knobstick_slash_3 1475
shield_knobstick_spinning_slash 1181
shield_knobstick_super_3_slash_1 1976
shield_knobstick_super_3_slash_2 1451
shield_knobstick_upper_slash 211
strong_blaster_player_shoot 991
