action count
bulwark_shadow_chain_active 497
bulwark_shadow_chain_miss 1147
k_str_front_kick 58
k_str_jump_front 58
k_str_jump_front_heavy 993
k_str_jump_up_heavy 109
k_str_kick 173
k_str_low 90
k_str_spinning_kick 609
lying_kick_face_back 22
lying_kick_face_front 390
lying_kick_spine_back 611
lying_kick_spine_front 68
shadow_shield_knobstick_slash_1 393
shield_knobstick_heavy_slash 984
shield_knobstick_low_slash 663
shield_knobstick_low_slash_active 116
shield_knobstick_slash_1 4369
shield_knobstick_slash_2 3126
shield_knobstick_slash_3 2781
shield_knobstick_spinning_slash 2030
shield_knobstick_super_3_slash_1 995
shield_knobstick_super_3_slash_2 648
shield_knobstick_upper_slash 1838
strong_blaster_player_shoot 1773
