action count
boss_jet_pilon_attack_1 10
boss_jet_pilon_attack_2 2
boss_jet_wall_attack_1 14
boss_jet_wall_attack_2 11
glaive_knives_heavy_slash 15
glaive_knives_low_slash_1 7
glaive_knives_low_slash_2 3
glaive_knives_low_slash_3 2
glaive_knives_low_slash_4 2
glaive_knives_slash_1 13
glaive_knives_slash_2 5
glaive_knives_slash_3 5
glaive_knives_slash_4 4
glaive_knives_spinning_slash_1 45
glaive_knives_spinning_slash_2 39
glaive_knives_spinning_slash_3 21
glaive_knives_spinning_slash_4 18
glaive_knives_spinning_slash_5 16
glaive_knives_super_1_slash_1 80
glaive_knives_super_1_slash_2 62
glaive_knives_super_1_slash_3 35
glaive_knives_super_1_slash_4 29
glaive_knives_upper_slash_1 5
glaive_knives_upper_slash_2 5
glaive_knives_upper_slash_3 4
k_agl_jump_front_heavy 18
k_agl_kick_1 1
k_agl_kick_2 1
k_agl_kick_3 1
k_agl_low_1 2
k_agl_low_2 1
lying_kick_face_back 7
lying_kick_face_front 12
lying_kick_spine_back 6
lying_kick_spine_front 22
needle_player_throw 38
