action count
boss_jet_heavy_kick_1 9
boss_jet_heavy_kick_active 3
boss_jet_pilon_attack_1 27
boss_jet_pilon_attack_2 7
boss_jet_wall_attack_1 7
boss_jet_wall_attack_2 5
glaive_knives_heavy_slash 21
glaive_knives_low_slash_1 45
glaive_knives_low_slash_2 28
glaive_knives_low_slash_3 24
glaive_knives_low_slash_4 21
glaive_knives_slash_1 37
glaive_knives_slash_2 9
glaive_knives_slash_3 7
glaive_knives_slash_4 7
glaive_knives_spinning_slash_1 45
glaive_knives_spinning_slash_2 35
glaive_knives_spinning_slash_3 20
glaive_knives_spinning_slash_4 10
glaive_knives_spinning_slash_5 7
glaive_knives_super_1_slash_1 115
glaive_knives_super_1_slash_2 64
glaive_knives_super_1_slash_3 53
glaive_knives_super_1_slash_4 42
glaive_knives_upper_slash_1 12
glaive_knives_upper_slash_2 9
glaive_knives_upper_slash_3 9
k_agl_jump_front_heavy 8
k_agl_kick_1 2
k_agl_kick_2 1
k_agl_low_1 4
k_agl_low_2 2
lying_kick_face_back 4
lying_kick_face_front 9
lying_kick_spine_back 1
lying_kick_spine_front 6
needle_player_throw 41
