action count
dual_kama_heavy_slash 255
dual_kama_low_slash 106
dual_kama_slash_1 352
dual_kama_slash_2 198
dual_kama_spinning_slash 189
dual_kama_super_1_active 106
dual_kama_super_1_slash_1 655
dual_kama_super_1_slash_2 286
dual_kama_upper_slash 34
fireguard_flame_spit 269
fireguard_shadow_fly_attack 9
fireguard_shadow_fly_miss 19
fireguard_shadow_fly_miss_mirror 6
fireguard_shadow_fly_miss_turn_back 6
fireguard_shadow_fly_start 41
k_prc_front_kick 23
k_prc_jump_front 139
k_prc_jump_front_heavy 157
k_prc_jump_up 8
k_prc_kick_1 114
k_prc_kick_2 65
k_prc_low 52
k_prc_spinning_kick 21
lying_kick_face_back 35
lying_kick_face_front 18
lying_kick_spine_back 8
lying_kick_spine_front 25
shadow_dual_kama_slash_1_active_end 67
shadow_dual_kama_slash_1_active_start 67
shadow_dual_kama_slash_1_miss 133
shadow_fireguard_dodge 38
shadow_ranged_precise_folding_shuriken 67
