action count
k_str_front_kick 5
k_str_jump_front 118
k_str_jump_front_heavy 144
k_str_jump_up 5
k_str_kick 95
k_str_low 64
k_str_spinning_kick 85
lying_kick_face_back 60
lying_kick_face_front 125
lying_kick_spine_back 8
lying_kick_spine_front 67
paladinessa_fly 488
paladinessa_fly_left 377
paladinessa_fly_left_active 319
pistol_player_shoot 572
sword_lonely_heavy_slash 548
sword_lonely_low_slash 125
sword_lonely_slash_1 907
sword_lonely_slash_2 489
sword_lonely_spinning_slash 677
sword_lonely_super_1_slash_1 1779
sword_lonely_super_1_slash_2 1051
sword_lonely_upper_slash 41
