action count
glaive_knives_heavy_slash 1
glaive_knives_low_slash_1 26
glaive_knives_low_slash_2 22
glaive_knives_low_slash_3 20
glaive_knives_low_slash_4 16
glaive_knives_slash_1 10
glaive_knives_slash_2 6
glaive_knives_slash_3 2
glaive_knives_slash_4 2
glaive_knives_spinning_slash_1 3
glaive_knives_spinning_slash_2 3
glaive_knives_spinning_slash_3 2
glaive_knives_spinning_slash_4 2
glaive_knives_super_1_slash_1 6
glaive_knives_super_1_slash_2 6
glaive_knives_super_1_slash_3 2
glaive_knives_super_1_slash_4 2
k_agl_jump_front_heavy 9
k_agl_kick_1 6
k_agl_kick_2 4
k_agl_kick_3 4
lying_kick_face_back 1
lying_kick_spine_front 2
needle_player_throw 4
