action count
bottle_player_throw 3
k_prc_front_kick 17
k_prc_jump_front_heavy 146
k_prc_jump_up_heavy 10
k_prc_kick_1 210
k_prc_kick_2 80
k_prc_low 31
k_prc_spinning_kick 16
katana_heavy_slash_ling 222
katana_low_slash_ling 88
katana_spinning_slash_ling 229
katana_super_2_slash_1_ling 864
katana_super_2_slash_2_ling 585
katana_upper_slash_ling 63
ling_super_katana_throw 91
lying_kick_face_back 4
lying_kick_face_front 10
lying_kick_spine_back 8
lying_kick_spine_front 11
shadow_ling_thrust_active 99
shadow_ling_thrust_miss 179
