action count
dual_kama_heavy_slash 313
dual_kama_low_slash 75
dual_kama_slash_1 347
dual_kama_slash_2 232
dual_kama_spinning_slash 219
dual_kama_super_1_active 130
dual_kama_super_1_slash_1 620
dual_kama_super_1_slash_2 322
dual_kama_upper_slash 48
fireguard_flame_spit 277
fireguard_shadow_fly_attack 34
fireguard_shadow_fly_miss 47
fireguard_shadow_fly_miss_mirror 20
fireguard_shadow_fly_miss_turn_back 16
fireguard_shadow_fly_start 78
k_prc_front_kick 22
k_prc_jump_front 96
k_prc_jump_front_heavy 249
k_prc_jump_up 4
k_prc_kick_1 81
k_prc_kick_2 42
k_prc_low 36
k_prc_spinning_kick 32
lying_kick_face_back 17
lying_kick_face_front 19
lying_kick_spine_back 50
lying_kick_spine_front 32
shadow_dual_kama_slash_1_active_end 86
shadow_dual_kama_slash_1_active_start 86
shadow_dual_kama_slash_1_miss 141
shadow_fireguard_dodge 29
shadow_ranged_precise_folding_shuriken 70
