action count
dual_hammers_heavy_slash 52
dual_hammers_low_slash_1 26
dual_hammers_low_slash_2 21
dual_hammers_slash_1 95
dual_hammers_slash_2 65
dual_hammers_slash_3 57
dual_hammers_spinning_slash 89
dual_hammers_super_1_slash_1 229
dual_hammers_super_1_slash_2 172
dual_hammers_upper_slash_1 38
dual_hammers_upper_slash_2 17
k_str_jump_front 10
k_str_jump_front_heavy 24
k_str_kick 5
k_str_low 5
knives_player_throw 23
lying_kick_face_back 2
lying_kick_face_front 12
lying_kick_spine_front 26
sarge_super_ranged 34
