action count
chakram_player_throw 32
k_agl_jump_front 3
k_agl_jump_front_heavy 4
k_agl_kick_1 6
k_agl_low_1 16
k_agl_low_2 14
k_agl_spinning_kick 2
lying_kick_face_back 5
lying_kick_face_front 12
lying_kick_spine_back 3
lying_kick_spine_front 15
shadow_staff 6
shadow_staff_continue_mirror_special 1
shadow_staff_continue_special 8
shadow_staff_special 10
staff_backward_special 20
staff_forward_special 15
staff_heavy_slash 25
staff_low_slash_1 11
staff_low_slash_2 7
staff_slash_1 28
staff_slash_2 19
staff_slash_3 18
staff_spinning_slash_1 46
staff_spinning_slash_2 19
staff_super_1_slash_1 93
staff_super_1_slash_2 56
staff_upper_slash_1 10
staff_upper_slash_2 4
