action count
dual_kama_heavy_slash 46
dual_kama_low_slash 11
dual_kama_slash_1 85
dual_kama_slash_2 61
dual_kama_spinning_slash 47
dual_kama_super_1_active 16
dual_kama_super_1_slash_1 146
dual_kama_super_1_slash_2 71
dual_kama_upper_slash 5
fireguard_flame_spit 52
fireguard_shadow_fly_attack 3
fireguard_shadow_fly_miss 9
fireguard_shadow_fly_miss_mirror 6
fireguard_shadow_fly_miss_turn_back 8
fireguard_shadow_fly_start 19
k_prc_front_kick 4
k_prc_jump_front 32
k_prc_jump_front_heavy 19
k_prc_kick_1 13
k_prc_kick_2 8
k_prc_low 13
k_prc_spinning_kick 7
lying_kick_face_back 10
lying_kick_face_front 4
lying_kick_spine_front 5
shadow_dual_kama_slash_1_active_end 14
shadow_dual_kama_slash_1_active_start 14
shadow_dual_kama_slash_1_miss 25
shadow_fireguard_dodge 5
shadow_ranged_precise_folding_shuriken 14
