action count
k_str_front_kick 2
k_str_jump_front 7
k_str_jump_front_heavy 16
k_str_kick 5
k_str_low 8
k_str_spinning_kick 5
lying_kick_face_back 3
lying_kick_face_front 8
lying_kick_spine_back 2
lying_kick_spine_front 19
paladinessa_fly 40
paladinessa_fly_left 19
paladinessa_fly_left_active 13
pistol_player_shoot 42
sword_lonely_heavy_slash 44
sword_lonely_low_slash 11
sword_lonely_slash_1 79
sword_lonely_slash_2 50
sword_lonely_spinning_slash 48
sword_lonely_super_1_slash_1 86
sword_lonely_super_1_slash_2 31
