action count
k_str_front_kick_ironclad 7
k_str_jump_front_heavy 19
k_str_jump_up_heavy 5
k_str_low 4
k_str_spinning_kick 10
k_str_super_4_kick_1_ironclad 35
k_str_super_4_kick_2_ironclad 23
lying_kick_face_back 1
lying_kick_face_front 7
lying_kick_spine_back 6
lying_kick_spine_front 15
p_agl_heavy_punch_ironclad 26
p_str_low_punch_ironclad 6
p_str_punch_1_ironclad 46
p_str_punch_2_ironclad 18
p_str_spinning_punch_1_ironclad 10
p_str_spinning_punch_2_ironclad 6
shadow_strong_armor 12
shadow_thud 7
