action count
giant_sword_heavy_slash 24
giant_sword_heavy_slash_glitch 31
giant_sword_low_slash_glitch 3
giant_sword_slash_1 11
giant_sword_slash_1_glitch 22
giant_sword_slash_2 6
giant_sword_slash_2_glitch 15
giant_sword_spinning_slash 12
giant_sword_spinning_slash_glitch 21
giant_sword_super_5_slash_1 51
giant_sword_super_5_slash_1_glitch 40
giant_sword_super_5_slash_2 37
giant_sword_super_5_slash_2_glitch 29
giant_sword_super_5_slash_3 20
giant_sword_super_5_slash_3_glitch 19
giant_sword_upper_slash 6
giant_sword_upper_slash_glitch 12
k_str_jump_front_heavy 36
k_str_jump_up_heavy 1
k_str_kick 11
k_str_low 2
k_str_spinning_kick 10
lying_kick_face_front 7
lying_kick_spine_back 2
lying_kick_spine_front 15
pilum_player_throw 56
shadow_giant_sword_slash_1 23
shadow_ranged_strong_pilum 20
