action count
dual_kama_heavy_slash 170
dual_kama_low_slash 19
dual_kama_slash_1 92
dual_kama_slash_2 57
dual_kama_spinning_slash 98
dual_kama_super_1_active 53
dual_kama_super_1_slash_1 334
dual_kama_super_1_slash_2 195
dual_kama_upper_slash 19
fireguard_flame_spit 180
fireguard_shadow_fly_attack 16
fireguard_shadow_fly_miss 16
fireguard_shadow_fly_miss_mirror 9
fireguard_shadow_fly_miss_turn_back 2
fireguard_shadow_fly_start 26
k_prc_front_kick 6
k_prc_jump_front 68
k_prc_jump_front_heavy 92
k_prc_kick_1 26
k_prc_kick_2 10
k_prc_low 26
k_prc_spinning_kick 9
lying_kick_face_back 3
lying_kick_face_front 16
lying_kick_spine_back 5
lying_kick_spine_front 1
shadow_dual_kama_slash_1_active_end 54
shadow_dual_kama_slash_1_active_start 54
shadow_dual_kama_slash_1_miss 86
shadow_fireguard_dodge 15
shadow_ranged_precise_folding_shuriken 33
