action count
giant_sword_heavy_slash 82
giant_sword_heavy_slash_glitch 46
giant_sword_low_slash 6
giant_sword_low_slash_glitch 4
giant_sword_slash_1 21
giant_sword_slash_1_glitch 22
giant_sword_slash_2 14
giant_sword_slash_2_glitch 12
giant_sword_spinning_slash 26
giant_sword_spinning_slash_glitch 22
giant_sword_super_5_slash_1 109
giant_sword_super_5_slash_1_glitch 91
giant_sword_super_5_slash_2 65
giant_sword_super_5_slash_2_glitch 48
giant_sword_super_5_slash_3 31
giant_sword_super_5_slash_3_glitch 29
giant_sword_upper_slash 6
giant_sword_upper_slash_glitch 6
k_str_front_kick 2
k_str_jump_front_heavy 29
k_str_kick 46
k_str_low 12
k_str_spinning_kick 10
lying_kick_face_back 2
lying_kick_face_front 12
lying_kick_spine_back 3
pilum_player_throw 91
shadow_giant_sword_slash_1 28
shadow_ranged_strong_pilum 27
