action count
k_str_front_kick 4
k_str_jump_front 13
k_str_jump_front_heavy 28
k_str_jump_up 5
k_str_kick 36
k_str_low 20
k_str_spinning_kick 13
lying_kick_face_front 30
lying_kick_spine_back 2
lying_kick_spine_front 15
paladinessa_fly 102
paladinessa_fly_left 74
paladinessa_fly_left_active 67
pistol_player_shoot 92
sword_lonely_heavy_slash 133
sword_lonely_low_slash 17
sword_lonely_slash_1 308
sword_lonely_slash_2 167
sword_lonely_spinning_slash 151
sword_lonely_super_1_slash_1 381
sword_lonely_super_1_slash_2 190
sword_lonely_upper_slash 7
