action count
k_prc_front_kick 2
k_prc_jump_front 48
k_prc_jump_front_heavy 53
k_prc_jump_up 3
k_prc_kick_1 53
k_prc_kick_2 17
k_prc_low 28
k_prc_spinning_kick 28
kibo_katana_heavy_slash 128
kibo_katana_low_slash 62
kibo_katana_spinning_slash 193
kibo_katana_super_1_slash_1 727
kibo_katana_super_1_slash_2 455
kibo_katana_super_1_slash_3 348
kibo_katana_upper_slash 25
kibo_shadow_ability_active 61
kibo_shadow_ability_miss 209
lying_kick_face_back 16
lying_kick_face_front 14
lying_kick_spine_back 1
lying_kick_spine_front 22
shadow_katana_slash_1_active 1
shadow_katana_slash_1_miss 2
shadow_katana_slash_1_start 2
shuriken_player_throw 214
