action count
dual_kama_heavy_slash 97
dual_kama_low_slash 43
dual_kama_slash_1 137
dual_kama_slash_2 73
dual_kama_spinning_slash 40
dual_kama_super_1_active 70
dual_kama_super_1_slash_1 343
dual_kama_super_1_slash_2 181
dual_kama_upper_slash 15
fireguard_flame_spit 120
fireguard_shadow_fly_attack 8
fireguard_shadow_fly_miss 10
fireguard_shadow_fly_miss_mirror 12
fireguard_shadow_fly_miss_turn_back 10
fireguard_shadow_fly_start 24
k_prc_front_kick 7
k_prc_jump_front 38
k_prc_jump_front_heavy 59
k_prc_jump_up 2
k_prc_kick_1 25
k_prc_kick_2 6
k_prc_low 17
k_prc_spinning_kick 16
lying_kick_face_back 18
lying_kick_face_front 10
lying_kick_spine_back 3
lying_kick_spine_front 59
shadow_dual_kama_slash_1_active_end 19
shadow_dual_kama_slash_1_active_start 19
shadow_dual_kama_slash_1_miss 51
shadow_fireguard_dodge 14
shadow_ranged_precise_folding_shuriken 35
