action count
k_prc_jump_front_heavy 19
k_prc_kick_1 20
k_prc_kick_2 7
k_prc_low 3
kunai_midnight_player_throw 57
lying_kick_face_back 3
lying_kick_face_front 3
lying_kick_spine_back 3
lying_kick_spine_front 2
sai_heavy_slash 43
sai_low_slash 12
sai_slash_1 38
sai_slash_2 26
sai_spinning_slash 56
sai_super_slash_1 141
sai_super_slash_2 38
sai_upper_slash 3
shadow_sai_slash_1_active 12
shadow_sai_slash_1_miss 28
