action count
k_prc_front_kick 5
k_prc_jump_front_heavy 3
k_prc_kick_1 14
k_prc_kick_2 3
k_prc_low 5
lying_kick_face_back 1
lying_kick_face_front 2
lying_kick_spine_front 1
lynx_claws_low_slash_1_long 8
lynx_claws_low_slash_2_long 1
lynx_claws_slash_1_long 4
lynx_claws_slash_2_long 4
lynx_claws_spinning_slash_long 3
lynx_claws_super_slash_1 12
lynx_claws_super_slash_1_long 1
lynx_claws_super_slash_2 8
lynx_claws_super_slash_2_long 1
lynx_claws_super_slash_active 4
lynx_shadow_claws_slash_1 5
lynx_shadow_claws_slash_1_active 5
