action count
dual_kama_heavy_slash 145
dual_kama_low_slash 25
dual_kama_slash_1 123
dual_kama_slash_2 87
dual_kama_spinning_slash 79
dual_kama_super_1_active 72
dual_kama_super_1_slash_1 342
dual_kama_super_1_slash_2 205
dual_kama_upper_slash 27
fireguard_flame_spit 154
fireguard_shadow_fly_attack 5
fireguard_shadow_fly_miss 13
fireguard_shadow_fly_miss_mirror 11
fireguard_shadow_fly_miss_turn_back 10
fireguard_shadow_fly_start 27
k_prc_front_kick 4
k_prc_jump_front 41
k_prc_jump_front_heavy 121
k_prc_jump_up 2
k_prc_kick_1 23
k_prc_kick_2 14
k_prc_low 15
k_prc_spinning_kick 13
lying_kick_face_back 19
lying_kick_face_front 42
lying_kick_spine_back 3
lying_kick_spine_front 46
shadow_dual_kama_slash_1_active_end 26
shadow_dual_kama_slash_1_active_start 26
shadow_dual_kama_slash_1_miss 70
shadow_fireguard_dodge 6
shadow_ranged_precise_folding_shuriken 40
