action count
k_prc_front_kick 8
k_prc_jump_front 41
k_prc_jump_front_heavy 91
k_prc_jump_up 3
k_prc_kick_1 45
k_prc_kick_2 25
k_prc_low 24
k_prc_spinning_kick 26
kibo_katana_heavy_slash 87
kibo_katana_low_slash 66
kibo_katana_spinning_slash 205
kibo_katana_super_1_slash_1 685
kibo_katana_super_1_slash_2 522
kibo_katana_super_1_slash_3 413
kibo_katana_upper_slash 26
kibo_shadow_ability_active 99
kibo_shadow_ability_miss 223
lying_kick_face_back 35
lying_kick_face_front 25
lying_kick_spine_back 74
lying_kick_spine_front 35
shadow_katana_slash_1_start 1
shuriken_player_throw 260
