action count
bulwark_shadow_chain_active 81
bulwark_shadow_chain_miss 165
k_str_front_kick 9
k_str_jump_front 35
k_str_jump_front_heavy 94
k_str_jump_up_heavy 7
k_str_kick 34
k_str_low 39
k_str_spinning_kick 28
lying_kick_face_back 5
lying_kick_face_front 25
lying_kick_spine_back 28
lying_kick_spine_front 26
shadow_shield_knobstick_slash_1 107
shield_knobstick_heavy_slash 282
shield_knobstick_low_slash 148
shield_knobstick_low_slash_active 52
shield_knobstick_slash_1 485
shield_knobstick_slash_2 279
shield_knobstick_slash_3 256
shield_knobstick_spinning_slash 288
shield_knobstick_super_3_slash_1 611
shield_knobstick_super_3_slash_2 450
shield_knobstick_upper_slash 39
strong_blaster_player_shoot 210
