action count
boss_jet_heavy_kick_1 5
boss_jet_heavy_kick_active 2
boss_jet_pilon_attack_1 5
boss_jet_pilon_attack_2 3
boss_jet_wall_attack_1 5
boss_jet_wall_attack_2 3
glaive_knives_heavy_slash 17
glaive_knives_low_slash_1 1
glaive_knives_low_slash_2 1
glaive_knives_low_slash_3 1
glaive_knives_low_slash_4 1
glaive_knives_slash_1 8
glaive_knives_slash_2 4
glaive_knives_slash_3 3
glaive_knives_slash_4 2
glaive_knives_spinning_slash_1 17
glaive_knives_spinning_slash_2 15
glaive_knives_spinning_slash_3 10
glaive_knives_spinning_slash_4 9
glaive_knives_spinning_slash_5 5
glaive_knives_super_1_slash_1 31
glaive_knives_super_1_slash_2 24
glaive_knives_super_1_slash_3 6
glaive_knives_super_1_slash_4 6
k_agl_jump_front_heavy 3
lying_kick_face_front 7
lying_kick_spine_back 1
lying_kick_spine_front 1
needle_player_throw 14
