action count
k_prc_front_kick 8
k_prc_jump_front 43
k_prc_jump_front_heavy 35
k_prc_jump_up 1
k_prc_kick_1 4
k_prc_low 9
k_prc_spinning_kick 6
kibo_katana_heavy_slash 54
kibo_katana_low_slash 10
kibo_katana_spinning_slash 53
kibo_katana_super_1_slash_1 313
kibo_katana_super_1_slash_2 215
kibo_katana_super_1_slash_3 156
kibo_katana_upper_slash 4
kibo_shadow_ability_active 27
kibo_shadow_ability_miss 59
lying_kick_face_back 10
lying_kick_face_front 20
lying_kick_spine_back 5
lying_kick_spine_front 15
shuriken_player_throw 100
