action count
bulwark_shadow_chain_active 394
bulwark_shadow_chain_miss 834
k_str_front_kick 57
k_str_jump_front 251
k_str_jump_front_heavy 512
k_str_jump_up_heavy 57
k_str_kick 242
k_str_low 144
k_str_spinning_kick 111
lying_kick_face_back 16
lying_kick_face_front 562
lying_kick_spine_back 54
lying_kick_spine_front 285
shadow_shield_knobstick_slash_1 510
shield_knobstick_heavy_slash 1208
shield_knobstick_low_slash 841
shield_knobstick_low_slash_active 232
shield_knobstick_slash_1 2505
shield_knobstick_slash_2 1548
shield_knobstick_slash_3 1373
shield_knobstick_spinning_slash 1546
shield_knobstick_super_3_slash_1 3235
shield_knobstick_super_3_slash_2 2121
shield_knobstick_upper_slash 336
strong_blaster_player_shoot 964
