action count
bulwark_shadow_chain_active 452
bulwark_shadow_chain_miss 818
k_str_front_kick 42
k_str_jump_front 276
k_str_jump_front_heavy 554
k_str_jump_up_heavy 32
k_str_kick 217
k_str_low 183
k_str_spinning_kick 159
lying_kick_face_back 22
lying_kick_face_front 151
lying_kick_spine_back 23
lying_kick_spine_front 213
shadow_shield_knobstick_slash_1 513
shield_knobstick_heavy_slash 1541
shield_knobstick_low_slash 887
shield_knobstick_low_slash_active 314
shield_knobstick_slash_1 2012
shield_knobstick_slash_2 1327
shield_knobstick_slash_3 1242
shield_knobstick_spinning_slash 1298
shield_knobstick_super_3_slash_1 3307
shield_knobstick_super_3_slash_2 2302
shield_knobstick_upper_slash 323
strong_blaster_player_shoot 948
